lat（纬度）,lng,location,publish_time_,content,label
22.91082249,113.3760385,番禺中心医院,15/04/2022 14:55,自费核酸检测,neutral
23.102055,113.41838,保利鱼珠港,15/04/2022 14:59,同事小姐姐帮培育的三株番茄小苗苗，还附上各自的小名儿，超用心哒为了提前实现我的自由，下午茶先来杯番茄撞奶，,happy
23.128144,113.366531,天河公园,15/04/2022 14:59,广州美女户外歌舞三生石下,neutral
23.1308954,113.321223,广东红盾大厦,15/04/2022 15:01,已经三年啦,surprise
23.128144,113.366531,天河公园,15/04/2022 15:03,广州天河租房超话广州天河租房超话广州广州市-天河区天河公园,angry
23.1308954,113.321223,广东红盾大厦,15/04/2022 15:03,昨晚跳绳的我，出了汗，真好要不是长投太难，可能我昨天不去运动，啊哈哈，暂时逃脱,happy
23.33536,113.29605,人和(地铁站),15/04/2022 15:06,我觉得我能等到游击队的到来,happy
23.12446,113.37238,天河软件园南区,15/04/2022 15:06,干点实实在在的事情不好吗？非要搞这些形式主义，实际上问题一堆没解决，玩不下去了，拜拜了您。,angry
23.128144,113.366531,天河公园,15/04/2022 15:06,广州天河租房超话广州市-天河区广州租房广州天河公园,neutral
23.141281,113.25594,中国人民解放军南部战区总医院1号楼,15/04/2022 15:08,缩鼻翼后今天拆线，还有点红～广州陈建武缩鼻翼,neutral
23.12600307,113.3731037,广州信息港,15/04/2022 15:10,今天星期五，明天就休息！,happy
22.795861,113.530827,蕉门公园,15/04/2022 15:14,法器紫色萤石可以排除人体的毒素，提供人体免疫力。,neutral
23.18151,113.27685,广州体育馆,15/04/2022 15:14,死去的,sad
23.12627,113.39859,广氮新村,15/04/2022 15:16,粉粉的也能很煞穿搭,surprise
23.15058524,113.3248972,广州东站,15/04/2022 15:16,广州东站好货多多,happy
23.11516,113.29275,东山湖公园,15/04/2022 15:18,积极向上的生活，热气腾腾的活着～​​​,happy
22.94971,113.36181,市桥(地铁站),15/04/2022 15:18,队长哈哈哈,happy
23.10839,113.27256,富基广场,15/04/2022 15:20,停工居家办公的小日子，顺便减个肥,happy
23.13746,113.32502,广州天河体育中心,15/04/2022 15:21,下午两点天体分钟跑步，本周第三次强度跑，鞋子是索康尼顶级竞速跑鞋啡鹏,neutral
23.21324,113.37834,广东工程职业技术学院,15/04/2022 15:21,谢谢感觉回到军训了,happy
23.14845,113.26583,广州大学(桂花岗校区),15/04/2022 15:24,因为出不去所以在日复一日地拍日落,sad
22.969176,113.331163,祈福缤纷汇,15/04/2022 15:29,祈福新村倚湖湾用“临湖而居”这词形容妥妥的！冲阿，一起看天鹅,happy
23.039543,113.31749,OMG网红直播街(岭南电商园店),15/04/2022 15:30,番禺网红街，随手拍大片！广州|周末去哪儿|天摄影计划,happy
23.08956,113.27778,广州医科大学附属第二医院,15/04/2022 15:37,核酸做好,happy
23.12995,113.28325,中山大学光华口腔医学院附属口腔医院,15/04/2022 15:38,牙齿的三年进修,neutral
23.10041,113.37179,广州国际采购中心,15/04/2022 15:39,葡萄酒小小资讯台]葡萄酒里的“渣渣”⭐酒石头，酒石酸晶体，状似白砂糖或者玻璃渣，是没经过冷却稳定的葡萄酒中形成，对于内行人，见到这种“渣渣”是好事儿⭐老酒的渣，酒液中色素和单宁随着时间推移，聚合在一起形成的沉淀物，这也是为何酒的颜色会随着陈年时长，变得越来越淡⭐年轻酒的渣，酒体本身富含单宁和色素，酒庄为了最大限度保存酒里的物质，不进行过滤处理，加上储存温度过低，析出酒石酸盐--葡萄酒知识--红酒知识--广州·广州国际采购中心-广州·广州国际采购中心,neutral
23.14940502,113.3244549,东站大厦,15/04/2022 15:40,「生活纯碎即喜乐」,happy
23.194537,113.361178,广东司法警官职业学院,15/04/2022 15:41,少年从不缺从头再来的勇气,happy
22.96264,113.3316,祈福新邨,15/04/2022 15:41,良缘｜中美协名家舒象厚手绘国画人物真迹办公室卧室客厅装饰挂画*国画国画收藏笔墨人物水墨韵味,neutral
23.14644,113.32594,宜家家居,15/04/2022 15:43,看得起买不起的人，还是干饭去吧,sad
23.09604,113.32027,会展时代,15/04/2022 15:43,×月碎碎念广州疫情管控第七天，这几天的商场特别安静，每天收到短信去做核酸，好在楼上就有，不用跑很远，也不用怎么排队。虽然还是做不到按时作息，但是列在记事本上的事情也慢慢的完成差不多了。昨天晚上把桌子上了蜡油，把保养做了。今天早上把门的改色也做了，最后还弄巧成拙再刷一遍，结果颜色变了一点好生气啊，弄的一手的漆，用掉了一瓶卸甲油才把地和手洗干净。开了一个新号，想认真的对待拍视频这件事。新出的广播剧有几部喜欢的才更新不久，不太喜欢追，但是实在很喜欢的就先听了，断粮了，所以最近做家务的时候开始在喜玛听书，听了一段西出玉门，但是声音不太喜欢，今天开始听龙骨焚箱。年看尾鱼的七根凶简，里面有两个片段让我至今想起来都觉得自己得了幽闭恐惧症，所以这以后都不太敢看她的文了，听一听就…应该还好吧。每天都在认真琢磨吃什么，小朋友上网课又一个星期了，希望快点让她回校吧。--广州·会展时代-广州·会展时代,sad
23.128144,113.366531,天河公园,15/04/2022 15:49,广州美女户外歌舞路灯下的小姑娘，,happy
23.09312,113.27888,广州美术学院(昌岗路校区),15/04/2022 15:50,早起逛公园颜料市场的陈列治愈强迫症（疫情前的库存）,happy
23.13426681,113.3393994,百脑汇(广州店),15/04/2022 15:55,我的日常，变身头发稀疏假发定制,sad
23.13426681,113.3393994,百脑汇(广州店),15/04/2022 15:56,我的日常，变身头发稀疏假发定制,sad
22.754571,113.623175,南沙大角山海滨公园,15/04/2022 15:56,所有的快乐都跑到我这里,sad
23.11593435,113.3318842,天汇广场igc,15/04/2022 15:58,后疫情时代，房地产改善为王粤峰会豪宅俱乐部买房房地产,neutral
23.15101,113.32489,广州东站(地铁站),15/04/2022 15:59,广州超话广州疫情公司发了这个以防紧急情况,neutral
23.12541,113.26722,景点商业街,15/04/2022 16:03,山高路远看世界也找自己,happy
23.25660841,113.8259894,增江画廊景区,15/04/2022 16:05,这次的小龙虾非常可口，肉多个大今天装备齐全，舒服,happy
23.13179036,113.3264533,正佳极地海洋世界,15/04/2022 16:05,看似风平浪静的海洋里，每天都在发生什么样的趣事？关注抖音号：海王·，带你去看不一样的海底世界！正佳极地海洋世界城市微度假就去正佳,happy
23.0991592,113.2392468,广州市荔湾区人民医院,15/04/2022 16:06,真服了呀，花了,angry
23.15712225,113.2643091,广州中医药大学第一附属医院,15/04/2022 16:06,常常是从“不好意思”开始，到“真没意思”结束。,sad
23.18872,113.32946,南方医院,15/04/2022 16:06,中午下班经过医院回廊，见此景忍不住留影也是人间四月天，疫情下生活，工作如常广州加油！广州白云封控区管控区每日一问候服务等疫情结束来广东吧,happy
23.092026,113.283581,晓港,15/04/2022 16:09,花生酱华夫，无敌,happy
23.13123,113.37177,广东技术师范大学,15/04/2022 16:10,一个半小时左右速刷,neutral
23.08893,113.25254,太古仓码头,15/04/2022 16:14,让我看看是谁这周末值班无休哦是我只有上个假期的图,angry
23.13462434,113.333199,广州文华东方酒店,15/04/2022 16:16,找到了我的散步神器‍♀️准备买五套囤着我爱广州,happy
23.04473,113.37263,大学城广州大学体育场及副场,15/04/2022 16:18,这辈子没有这么爱一个老师何远梅！！！你！是！我！的！神！真的爱了,happy
23.1174837,113.3231833,广州四季酒店,15/04/2022 16:19,会,neutral
22.969983,113.486266,石楼,15/04/2022 16:19,为了自己热爱的歌唱事业不论是在顺境还是逆境从未停歇，台上一分钟台下十年功，卡布叻周深​​​，你用你的努力让更多人看到了舞台上闪耀的周深！周深开始推理吧❤️正在找房的周可可,happy
23.18872,113.32946,南方医院,15/04/2022 16:20,唉……疫情,sad
23.13917,113.34799,华南师范大学-图书馆,15/04/2022 16:21,咱就是说也没想到提纲就定好了，感谢我的导师，后面加油写吧！暂且定个小目标，十月份完成吧,happy
23.159633,113.211184,金沙洲,15/04/2022 16:21,最近几天都得去医院做理疗～今天又去囤了点吃的，没想到超市不但没涨价，还有很多搞特价的蔬菜水果呀❤️我表妹说怎么我们这边的蔬菜肉类比她们重庆还便宜……广州真不错疫情期间都这么人性化的,surprise
23.10929,113.28706,海印桥,15/04/2022 16:21,今天的砖搬完了，往回撤！,sad
23.13212511,113.3253587,天环Parc Central,15/04/2022 16:23,广州网红拍照地，疯狂打卡,surprise
23.1452,113.36279,广东科贸职业学院五山校区,15/04/2022 16:25,看什么看交保护费,angry
22.79131817,113.529219,广州南沙越秀喜来登酒店,15/04/2022 16:25,周末到啦，乐享美食广州南沙越秀喜来登酒店自助餐周五周六正常营业，扫描二维码购买，美味触手可及万豪旅享家美食广州,happy
22.969983,113.486266,石楼,15/04/2022 16:30,卡布叻周深就是这样一位灵魂干净的人。无论经历怎样的磨难，无论身处多艰难的环境，仍旧能以平和积极的态度对待世事。周深开始推理吧❤️正在找房的周可可,happy
23.577412,113.516365,广州华夏职业学院,15/04/2022 16:30,摆烂日常,angry
22.969983,113.486266,石楼,15/04/2022 16:32,听卡布叻周深​​​唱歌总是大脑放空，忘却了思考的意义，只剩下他纯澈的嗓音与动人的情绪在我的耳腔里来回跌宕。周深开始推理吧❤️正在找房的周可可,neutral
23.076233,113.319221,海珠湖,15/04/2022 16:33,想出门走走呀，但是不行,sad
23.171565,113.302462,白云山山顶广场,15/04/2022 16:33,在疫情的压迫中，不少人渴望能在山涧野外呼吸一口新鲜而不被捆绑的空气；只是，想舒畅地呼一口气也不是必然的。如果一时被山峦的秀丽或蓝天的云朵所吸引而把口罩暂时拉开，很有可能被警诫惩罚；城里人绝不要忘记：如何呼吸，怎样呼吸，不能任意而行。,neutral
22.969983,113.486266,石楼,15/04/2022 16:34,周深的音乐让我知道，人世间的各种欢乐，各种心酸，各种痛楚。卡布叻周深周深开始推理吧❤️正在找房的周可可,happy
23.10979,113.30487,二沙岛,15/04/2022 16:40,还来得及奔赴与春天的约会么人像摄影喜欢拍照也喜欢你为什么偏爱夏天三角梅,sad
23.09916,113.31602,广东第二师范学院海珠校区,15/04/2022 16:40,朴宰灿舞台直拍~,happy
23.11909,113.25523,七株榕,15/04/2022 16:41,复工第一天，早上承包了整部公交车，中午吃到了摩打的外卖，很满意！,happy
22.91082249,113.3760385,番禺中心医院,15/04/2022 16:44,值班也要开开心心,happy
23.13862,113.35354,华南师范大学东区研究生公寓,15/04/2022 16:49,我的冰墩墩终于到了,happy
23.08817,113.31714,和丰国际大厦,15/04/2022 16:51,母亲节手提花篮，适合送给每位温柔的妈妈~,happy
23.09534,113.26083,江南乐居苑,15/04/2022 16:53,广州天气静待结果…,neutral
23.25660841,113.8259894,增江画廊景区,15/04/2022 16:53,一切顺利,happy
23.1579617,113.2604823,三元里村,15/04/2022 16:56,继续做核酸…,happy
22.89139,113.28621,紫泥堂,15/04/2022 16:57,平行桌面，桌腿，框架形成结构的一体化。适合现代审美的线条，简约，有力，质朴。桌子的空间关系，适于四到六人用餐，可满足茶桌，书桌等不同的试用功能。桌腿可拆卸，方便搬运，而构件的组合与桌子的线条，体块组合是合理，协调的。,neutral
23.1579617,113.2604823,三元里村,15/04/2022 17:00,美团民宿很不错，还会考虑再来。,happy
23.19076902,113.2553904,新市,15/04/2022 17:02,这波疫情让我提前过五一了,sad
23.15109662,113.2640594,金桂园,15/04/2022 17:05,不能出门就楼里和弟弟上蹿下跳⃣️,sad
23.189936,113.59392,钧明欢乐世界,15/04/2022 17:09,--同城种草超话同城种草超话]-同城种草超话假期玩乐｜广州都市主题乐园新地标-钧明欢乐世界占地万㎡的钧明欢乐世界位于广州增城是创新式的室内玩乐主题乐园园内有多个酷炫游乐设施、《穿越火线》实景战场、儿童主题乐园等实景探索与虚拟化结合的沉浸式玩乐游戏是全新的都市游乐体验成为假期的好去处！钧明欢乐世界地址：增城区永宁街新新公路--广州·钧明欢乐世界-广州·钧明欢乐世界,neutral
23.05104531,113.3805458,华师图书馆,15/04/2022 17:09,原来真的有人是来图书馆玩手机的啊，坐在充电插板旁边玩了一个上午又一个下午。上午、下午来得都比我早，但面前的笔都没有从笔袋里拿出来，本子也没有翻来，饭点了他终于走了,sad
23.173798,113.497862,萝岗奥园广场,15/04/2022 17:11,记录下这个“与美好不期而遇”的美妙下午,happy
23.1742,113.50287,锐丰中心,15/04/2022 17:11,这刘海我要昏过去了，是铁刘海么沾在脑壳上动都不动一下，不能接受电视剧长相思桐华,sad
23.08445825,113.3956851,黄埔古港遗址,15/04/2022 17:12,路过好天气☀️周五结束工作周明天继续上班加油打工人,happy
23.05104531,113.3805458,华师图书馆,15/04/2022 17:13,一些绝美,happy
23.15101,113.32489,广州东站(地铁站),15/04/2022 17:15,--广州地铁超话广州地铁超话]-广州地铁超话--广州地铁--广东城际新消息来啦憧憬]憧憬]：为进一步提升十八、二十二号线乘客的通勤效率，自月日起，广州地铁十八、二十二号线将启用新的运行图。根据新版列车运行图，十八号线工作日将增设早晚高峰时段，行车间隔大幅压缩至分秒；二十二号线则优化运作程序，实现番禺广场站前往冼村站方向同站台换乘。每次从中山回广州上学，都是坐车去万顷沙以后再坐十八号线到冼村，现在疫情进一步加重，已经好久没有坐十八号线，就更别说二十二号线了苦涩]苦涩]。二十二号线开通，激动了好久，却一直体验不了，作为羊角迷，怎么能这样对我]]？最大的心理安慰就是：跟十八号线差不多笑而不语]笑而不语]。文自-广东城际广东城际官方微博，图自-广州地铁广州地铁官方微信公众号及官方微博，好老的图了，可惜一直没有好图，-广东城际广东城际要多发发列车靓图呀开学季]开学季]！--广州·广州东站(地铁站)-广州·广州东站(地铁站),happy
23.12504104,113.2629791,中旅商业城,15/04/2022 17:15,又是一个繁忙的周末各种强制工作安排，占满休息时间头疼,sad
23.118861,113.384603,羊城创意产业园,15/04/2022 17:16,来吧，拿着鸡毛当令箭！,angry
23.23935,113.86429,广东工业大学华立学院,15/04/2022 17:17,什么是青春啊！,angry
22.969983,113.486266,石楼,15/04/2022 17:19,當一回自己的隊長,happy
23.14031435,113.3208677,中石化大厦,15/04/2022 17:19,“已经是最低谷了，怎么走都是向上，所以你怕什么，擦干眼泪，继续往前走，你要知道，人生除了生死，其余的都是擦伤罢了”,happy
23.172472,113.338489,广东省外语艺术职业学院,15/04/2022 17:19,第一次尝试设计书签~,happy
23.001456,113.392929,广州科技贸易职业学院,15/04/2022 17:20,春夏秋冬,neutral
23.12672,113.57286,碧桂园凤凰城,15/04/2022 17:21,我是回故乡创业养殖人：鹅司令光头斌。罗浮山南溪谷庄园的竹子开花了。我的乡村生活,happy
23.280797,113.212043,广东技术师范学院（白云校区）,15/04/2022 17:23,封校状态下的大学生日落超话广州摄影超话我抓不住时间，但我拍下来的瞬间，即是永恒！原创作品！：小,happy
23.13321,113.31036,东风广场,15/04/2022 17:24,不走心的努力都是在敷衍自己，青春微凉，惟愿不忘初心！！,happy
22.750283,113.570978,南沙文化公园,15/04/2022 17:25,手机摄影阳光充足心情,happy
23.08445825,113.3956851,黄埔古港遗址,15/04/2022 17:25,浪漫又自由,happy
22.805146,113.398233,大岗,15/04/2022 17:25,珍珠膏使用方法：日常护肤步骤，先洗脸（然后水乳拍至吸收）完全吸收后，取适量珍珠膏均匀在脸上点开几点。注意手法：一定是轻轻拍打，不要抹，珍珠粉是纳米珍珠粉，不用担心拍进毛孔里。--防晒--珍珠膏是即时涂抹即时生效--防晒--珍珠膏--花珍秀珍珠膏--人参珍珠膏--广州-广州--颠到大不列颠的微博视频-颠到大不列颠的微博视频,neutral
22.969983,113.486266,石楼,15/04/2022 17:27,晚餐吃饺子,neutral
23.11516,113.29275,东山湖公园,15/04/2022 17:29,不抽烟不喝酒开口唐诗三百首摄影超话,neutral
23.118283,113.364198,中山大学附属第六医院,15/04/2022 17:31,化身投喂小哥,neutral
23.1249297,113.3258993,广州银行大厦,15/04/2022 17:32,广州疫情疫情第一周，全员核酸排查，该封的封的，该隔离的隔离感染链条明确，单一，无扩散迹象。相信未来两周，一定会摘星清零。广州确实很棒，政府靠谱，百姓积极,happy
23.23935,113.86429,广东工业大学华立学院,15/04/2022 17:33,不解封姐疯,angry
23.12451332,113.3144325,广东外商大酒店,15/04/2022 17:35,上海对因疫情致基本生活困难群众加强救助看一次气一次，有本事就不要接受外地的物资和人员援助呀，这么区别对待的,angry
23.194537,113.361178,广东司法警官职业学院,15/04/2022 17:36,耶周末啦,happy
23.082577,113.300517,珠江国际纺织城,15/04/2022 17:40,我的日常工作,sad
23.1742,113.50287,锐丰中心,15/04/2022 17:43,人间非乐土，各有各的苦,sad
23.09623153,113.2429694,1850创意园,15/04/2022 17:46,今晚八点，线上崔健,happy
23.08195142,113.3713681,北山公园,15/04/2022 17:51,广州租房超话广州租房超话广州租房整租房东直租❤️位置琶洲万胜围地铁站附近户型一房一厅租金,angry
23.29619,113.33493,广州市高新技术产业开发区民营科技园,15/04/2022 17:52,日常发货篇输送装置变态暴走顾氏造船厂厂长趣味无限大集合此话满有你大排摩托汽车,neutral
23.1429,113.22785,富力半岛花园,15/04/2022 17:53,休闲时刻,neutral
23.172655,113.255682,远景路,15/04/2022 17:54,下班下班下班～五点半准时从医院出发～明天我值班了～,happy
23.221699,113.287498,黄边,15/04/2022 17:56,管控区域下今天有了通行证购买了新鲜水果蔬菜蛋白质哈哈]哈哈]哈哈]哈哈]哈哈]哈哈]哈哈]哈哈]鱼是自己亲手捞的回来宰杀清洗用时一个钟人生第一自己操作啊允悲]允悲]允悲]允悲]允悲]允悲]允悲]允悲]生活过的还是很滋润今天没有进行核酸检测这是一周以来最恐怖的时段喝着酒吃着肉疫情结束后开始减肥……--广州·广州亮帆假日酒店-广州·广州亮帆假日酒店,happy
23.43965,113.18158,广州工商学院,15/04/2022 17:56,宿舍隔离的五天绿马]绿马]终于结束啦揣手]揣手](下午睡醒好突然的说解封可以出宿舍了…原本说封控天。但还是不能出学校…但…能出宿舍我巨开心开心开心！(虽然好像全宿舍只有我在欢呼…我是真的多动症吧。这几天免费三餐非常满足！体脂高了很多苦涩]苦涩]耶！我终于可以去健身房！去打篮球打排球啦！！--广州·广州工商学院-广州·广州工商学院,happy
23.128144,113.366531,天河公园,15/04/2022 17:58,日子很长，充满希望,happy
23.15606,113.33244,广东农工商职业技术学院粤垦路校区,15/04/2022 18:00,中午的红睡莲和黄睡莲睡莲,neutral
23.19076902,113.2553904,新市,15/04/2022 18:01,白云区新市街道有没有群啊，想进，什么通知都收不到都不知道情况，封禁情况，该做些什么，能不能出门，测不测核酸，做不做抗原，哪里有菜买，啥也不知道，两眼一抹黑真的有点焦虑,sad
23.43965,113.18158,广州工商学院,15/04/2022 18:03,解封后的第顿餐！连续一周做志愿，,sad
23.17163,113.47115,中山大学附属第三医院(岭南医院),15/04/2022 18:06,抬头望向窗外，发现的今天的落日,sad
23.18186351,113.2713926,地铁二号线,15/04/2022 18:07,今日贴纸打卡就这一刻可以由头睇到尾的广州地铁,happy
23.110634,113.351669,临江大道,15/04/2022 18:07,第一天到上班。下午回来时，从启动车到停好车就分钟。把音量开到最大，车窗摇下，江风拂面，随着音乐的鼓点，我的心啊，一直往外跳呀，我的天爷呀，这泼天幸福终究落到我头上了,happy
23.1579617,113.2604823,三元里村,15/04/2022 18:07,白云区第七次大规模核酸检测。,neutral
23.27053,113.21252,广东白云学院,15/04/2022 18:08,慕强是我的本能,neutral
23.301116,112.971123,暨南大学珠海学院,15/04/2022 18:11,全球代言人王一博哇，金主爸爸好会拍呀我清冷的博哥-王一博,happy
23.1075189,113.3407825,琶醍码头广场,15/04/2022 18:12,琶醍码头前身是珠江啤酒厂的货运码头第一批珠江啤酒就是从这个码头运向世界各地是广州国际啤酒文化的历史现为琶醍的地标之一,neutral
23.159633,113.211184,金沙洲,15/04/2022 18:16,今年的第一支冰淇淋呀睡醒了第一件事就是要去买冰淇淋他要舔一口……自己拿钱去买，几年没买可爱多了，咋就块钱一支了……结果买回来成了让我舔一口……果然被舔过的冰淇淋比以前吃过的都要好吃,happy
23.05104531,113.3805458,华师图书馆,15/04/2022 18:17,生活处处有惊喜~,happy
22.969983,113.486266,石楼,15/04/2022 18:18,鹿晗超话嘿嘿嘿新歌听起来～,happy
23.093298,113.342692,广东省轻工业学校,15/04/2022 18:19,我的晚餐,happy
23.284229,113.818439,东汇城,15/04/2022 18:21,最大的幻想莫过于宁静,happy
23.183131,113.325691,京溪,15/04/2022 18:26,周五保住绿码核酸啊……,happy
23.172655,113.255682,远景路,15/04/2022 18:29,疫情超话怪不得天天新增这么多，蓝色的工作人员上门敲门通知六点验核酸，人到了不知道干嘛又不开始验！集合这么多人下来！又没拉开距离站，不小区扩散就有鬼了！,angry
23.16709,113.25545,乐嘉花园,15/04/2022 18:30,第八轮核酸检测~,neutral
23.13179036,113.3264533,正佳极地海洋世界,15/04/2022 18:33,继“商场”之后，海洋馆也有“”？看看是哪四位“海选之子”！商场正佳极地海洋世界城市微度假就去正佳,neutral
23.20784,113.27661,江夏村,15/04/2022 18:33,--广州疫情好想知道广州白云江夏社区的核酸问题什么时候可以解决，秩序乱！差！每天都有因为核酸排队打架的，都已经是管控区了，每天核酸都人山人海，也没有一米间隔，这样不是更加容易交叉感染吗，万一有一个中招，那全部人都有感染风险，妥妥的新冠病毒培养皿，每次核酸都得用小时为计时单位，一个核酸等于一堆人聚集五六个小时，真的无语了。。。。--广州·江夏村-广州·江夏村,angry
23.13283856,113.3000636,广东工业大学(东风路校区),15/04/2022 18:35,鸡零狗碎的日常,sad
23.139339,113.352062,华南师范大学石牌校区,15/04/2022 18:38,难哄嗯……不知道为什么比起难哄，我更喜欢偷偷藏不住，喜欢段嘉许和桑稚桑延的爱克制而隐忍，傲娇又幼稚，不是我喜欢的类型，而且，感觉难哄没什么剧情,sad
23.280797,113.212043,广东技术师范学院（白云校区）,15/04/2022 18:39,「黑暗中也别黯淡我的光」没事多给自己瞎打气,happy
23.13091,113.32179,体育西路(地铁站),15/04/2022 18:43,周五的下午比周末还快乐必须的,happy
23.092026,113.283581,晓港,15/04/2022 18:45,广东好设计————————赴约夏天的方式|一起野去……写生男装,happy
23.280308,113.214749,广东技术师范大学白云校区,15/04/2022 18:45,为什么偏爱夏天光落在你脸上✨余生继续陪伴太好哭了为什么高三的晚霞总是格外美怀念日常超话,happy
23.123998,113.31073,广州市铁一中学,15/04/2022 18:48,咱就是说，这么美味的食物！我却因为姨妈痛吃不了几口，还有喝了感冒药便喝不了啤酒太难了,sad
23.05545,113.41185,广东药科大学大学城校区,15/04/2022 18:49,运气不错哇,happy
23.179539,113.416534,网易总部,15/04/2022 18:49,测试手机时间摆件真可译森超话积极第五人格超话,neutral
23.14223,113.24206,西村(地铁站),15/04/2022 18:50,流浪者到处都有，但今天西村地铁站出来至协和小学门口就躺名流浪者，正常吗？天黑路窄，还躺着一动不动，都不知道有没有…路人不小心就踩到或踢到了也是罪过,sad
22.969983,113.486266,石楼,15/04/2022 18:50,听卡布叻周深​​​唱歌的感觉就是，任何时候听到任何一首他唱的歌，都像第一次听到那般惊艳的感觉，每一句都唱到心里面。周深开始推理吧❤️正在找房的周可可,happy
23.113388,113.40615,兰亭盛荟,15/04/2022 18:52,浅发一下,neutral
23.10979,113.30487,二沙岛,15/04/2022 18:52,身边的事物慢慢沾染上夏天的颜料人像摄影夏日喜欢拍照也喜欢你夏日写真,happy
23.14417,113.33739,穗园小区青少年文化广场,15/04/2022 18:56,猫咪流浪猫,neutral
22.98586,113.32423,南国奥园,15/04/2022 18:59,疫情居家学生在家上网课大院一到傍晚就特别热闹家长带住小朋友跑步打球哥哥陪着弟弟踩单车‍♀️睇嚟家长已经意识到身体好才是孩子的根本依家听见满院滴小朋友开心玩耍哪怕系大声宣哗唔知点解都觉得好享受--广州·南国奥园-广州·南国奥园--镜走天涯的微博视频-镜走天涯的微博视频,happy
23.11005,113.2514,广州文化公园,15/04/2022 19:00,保持好的心态,happy
22.969983,113.486266,石楼,15/04/2022 19:04,好的歌词，好的旋律，好的演绎，成就一个完美，听卡布叻周深的歌是一种享受。周深开始推理吧❤️正在找房的周可可,happy
23.09623153,113.2429694,1850创意园,15/04/2022 19:05,止血带应该怎么放？,neutral
23.162013,113.370538,华农大启林北宿舍区,15/04/2022 19:06,农事训练好玩儿！,happy
23.1579617,113.2604823,三元里村,15/04/2022 19:06,今天是月日，被封的第天……………………我实在吃不下自己做的饭菜了，我好想念螺蛳粉、火锅、小龙虾、田螺、麻辣烫、小郡肝、烧烤……单身狗]单身狗]泪]泪]悲伤]悲伤]苦涩]苦涩]猪肉，用手去捏它，去洗它之后，手上的味道真的吐]吐]怎么会有这种让人作呕的味道，实在受不了了快点解封吧！！！单身狗]单身狗]对了，今天早上做的面也好难吃啊呜呜呜……--广州·三元里村-广州·三元里村,sad
23.43965,113.18158,广州工商学院,15/04/2022 19:08,每张都有意义,neutral
23.1579617,113.2604823,三元里村,15/04/2022 19:10,第一次当志愿者便遭遇乌龙,sad
23.09934182,113.3089473,乐涛苑,15/04/2022 19:10,可以点,neutral
23.04303,113.29921,洛浦,15/04/2022 19:10,一整个温柔住了,happy
23.18151,113.27685,广州体育馆,15/04/2022 19:12,居家生活,neutral
23.12442,113.39539,车陂(地铁站),15/04/2022 19:12,--广州天河租房超话广州天河租房超话]-广州天河租房超话--广州租房超话广州天河租房超话]-广州租房超话--广州毕业生租房超话广州天河租房超话]-广州毕业生租房超话--车陂--东圃--广州租房信息超话广州天河租房超话]-广州租房信息超话出租：房东直租户型单间一房一厅两房一厅区域天河区号线号线号线位置车陂，车陂南，东圃，棠下，棠东，员村，黄村交通离地铁口口几十米，有公交站其它公寓附近有菜鸟驿站（快递便利），菜市场，以及地铁周边有超市（生活、买菜便利)看房+（备注微博）--广州·车陂(地铁站)-广州·车陂(地铁站)--唐影汐的微博视频-唐影汐的微博视频,neutral
23.289801,113.837601,增城市,15/04/2022 19:14,喜欢蝴蝶别去追去种花,happy
23.12442,113.39539,车陂(地铁站),15/04/2022 19:15,--广州毕业生租房超话广州毕业生租房超话]-广州毕业生租房超话--广州租房信息超话广州毕业生租房超话]-广州租房信息超话--广州天河租房超话广州毕业生租房超话]-广州天河租房超话--车陂--东圃--广州毕业生租房超话广州毕业生租房超话]-广州毕业生租房超话--广州租房超话广州毕业生租房超话]-广州租房超话四号线车陂，车坡南，官洲五号线科韵路，车坡南，东圃去珠江新城、猎德、潭村、员村、科韵路、东圃、三溪、鱼珠、大沙地、车陂、黄村上班都很方便。烟花]烟花]有温馨单间起烟花]烟花]有一房一厅起烟花]烟花]有两房一厅起烟花]烟花]有三房一厅起配置空调、热水器、洗衣机、冰箱、油烟机、沙发、茶几、衣柜、电脑桌、宽带家具齐全、拎包入住杂光线、价格实惠图片真实拍摄、房源真实存在看房+(备注微博)--广州·车陂(地铁站)-广州·车陂(地铁站)--唐影汐的微博视频-唐影汐的微博视频,neutral
23.43965,113.18158,广州工商学院,15/04/2022 19:15,向志愿者和各位辅导员致谢成功解封感恩,happy
23.1323,113.30295,广东地质大厦,15/04/2022 19:16,平时吹上海多么先进多么繁荣，不是这次疫情都不知道，原来上海管理层这么垃圾,angry
